Channel Number,Receive Frequency,Transmit Frequency,Offset Frequency,Offset Direction,Operating Mode,Name,Show Name,Tone Mode,CTCSS,DCS,Tx Power,Skip,Step,Clock Shift,Comment,User CTCSS
79,147.10500,147.70500,600 kHz,Plus,Auto,0DE Simla,Large,T Sql,107.2 Hz,023,High,Off,Auto,Off,8 12167 78.00 CO Elbert Simla WA0DE,1500 Hz
80,146.61000,146.01000,600 kHz,Minus,Auto,0DK Boulder,Large,Tone,100.0 Hz,023,High,Off,Auto,Off,8 13 56.00 CO Boulder Boulder W0DK,1500 Hz
81,146.73000,146.13000,600 kHz,Minus,Auto,0DK Boulder,Large,T Sql,91.5 Hz,023,High,Off,Auto,Off,8 15 61.00 CO Boulder Boulder K0DK,1500 Hz
82,449.40000,444.40000,5.00 MHz,Minus,Auto,0DK Boulder,Large,Tone,91.5 Hz,023,High,Off,Auto,Off,8 21 59.00 CO Boulder Boulder K0DK,1500 Hz
83,448.90000,443.90000,5.00 MHz,Minus,Auto,0DK Boulder Table Mesa,Large,Tone,100.0 Hz,023,High,Off,Auto,Off,8 10 56.00 CO Boulder Boulder Table Mesa W0DK,1500 Hz
84,146.70000,146.10000,600 kHz,Minus,Auto,0DK Boulder Table Mountain,Large,Tone,100.0 Hz,023,High,Off,Auto,Off,8 14 56.00 CO Boulder Boulder Table Mountain W0DK,1500 Hz
85,449.92500,444.92500,5.00 MHz,Minus,Auto,0EB Hudson,Large,T Sql,114.8 Hz,023,High,Off,Auto,Off,8 8216 53.00 CO Weld Hudson K0EB,1500 Hz
86,146.67000,146.07000,600 kHz,Minus,Auto,0EP Durango Eagle Pass,Large,T Sql,100.0 Hz,023,High,Off,Auto,Off,8 113 364.00 CO La Plata Durango Eagle Pass K0EP,1500 Hz
87,146.70000,146.10000,600 kHz,Minus,Auto,0EP Durango Missionary Ridge,Large,T Sql,100.0 Hz,023,High,Off,Auto,Off,8 116 351.00 CO La Plata Durango Missionary Ridge K0EP,1500 Hz
88,146.68500,146.08500,600 kHz,Minus,Auto,0FH Estes Park,Large,T Sql,123.0 Hz,023,High,Off,Auto,Off,8 119 100.00 CO Larimer Estes Park N0FH,1500 Hz
89,449.80000,444.80000,5.00 MHz,Minus,Auto,0FH Estes Park,Large,Tone,123.0 Hz,023,High,Off,Auto,Off,8 120 104.00 CO Larimer Estes Park N0FH,1500 Hz
90,448.97500,443.97500,5.00 MHz,Minus,Auto,0GV Golden,Large,Tone,123.0 Hz,023,High,Off,Auto,Off,8 137 35.00 CO Jefferson Golden W0GV,1500 Hz
91,147.03000,147.63000,600 kHz,Plus,Auto,0HG Allenspark AFPD Station #5,Large,Tone,100.0 Hz,023,High,Off,Auto,Off,8 15670 83.00 CO Boulder Allenspark AFPD Station #5 KI0HG,1500 Hz
92,147.21000,147.81000,600 kHz,Plus,Auto,0HS Hot Springs,Large,T Sql,146.2 Hz,023,High,Off,Auto,Off,46 3647 422.00 SD Fall River Hot Springs K0HS,1500 Hz
93,444.70000,449.70000,5.00 MHz,Plus,Auto,0HS Hot Springs City library/HSA,Large,T Sql,146.2 Hz,023,High,Off,Auto,Off,46 18390 422.00 SD Fall River Hot Springs City library/HSARC club house K0HS,1500 Hz
94,449.55000,444.55000,5.00 MHz,Minus,Auto,0IA Boulder,Large,Tone,100.0 Hz,023,High,Off,Auto,Off,8 11 59.00 CO Boulder Boulder W0IA,1500 Hz
95,146.76000,146.16000,600 kHz,Minus,Auto,0IA Boulder Gunbarrel Hill,Large,Tone,100.0 Hz,023,High,Off,Auto,Off,8 16 58.00 CO Boulder Boulder Gunbarrel Hill W0IA,1500 Hz
96,147.33000,147.93000,600 kHz,Plus,Auto,0IQ North Platte,Large,Tone,123.0 Hz,023,High,Off,Auto,Off,31 11023 390.00 NE Lincoln North Platte N0IQ,1500 Hz
97,444.40000,449.40000,5.00 MHz,Plus,Auto,0IQ North Platte,Large,Tone,123.0 Hz,023,High,Off,Auto,Off,31 11022 390.00 NE Lincoln North Platte N0IQ,1500 Hz
98,146.92500,146.32500,600 kHz,Minus,Auto,0JS Creede,Large,None,100.0 Hz,023,High,Off,Auto,Off,8 63 262.00 CO Mineral Creede WA0JS,1500 Hz
99,146.91000,146.31000,600 kHz,Minus,Auto,0JZ Gold Hill,Large,Tone,123.0 Hz,023,High,Off,Auto,Off,8 13368 70.00 CO Boulder Gold Hill W0JZ,1500 Hz
100,447.30000,442.30000,5.00 MHz,Minus,Auto,0KC Fort Lupton,Large,Tone,107.2 Hz,023,High,Off,Auto,Off,8 8739 50.00 CO Weld Fort Lupton AC0KC,1500 Hz
101,448.25000,443.25000,5.00 MHz,Minus,Auto,0KG Colorado Springs Broadmoor A,Large,Tone,123.0 Hz,023,High,Off,Auto,Off,8 8198 83.00 CO El Paso Colorado Springs Broadmoor Area N0KG,1500 Hz
102,146.64000,146.04000,600 kHz,Minus,Auto,0KM Center,Large,T Sql,77.0 Hz,023,High,Off,Auto,Off,8 14200 230.00 CO Rio Grande Center N0KM,1500 Hz
103,447.10000,442.10000,5.00 MHz,Minus,Auto,0KM Center,Large,Tone,77.0 Hz,023,High,Off,Auto,Off,8 16645 230.00 CO Rio Grande Center N0KM,1500 Hz
104,447.85000,442.85000,5.00 MHz,Minus,Auto,0KQ Evergreen Saddleback Mountai,Large,T Sql,141.3 Hz,023,High,Off,Auto,Off,8 9580 51.00 CO Clear Creek Evergreen Saddleback Mountain AC0KQ,1500 Hz
105,147.04500,147.64500,600 kHz,Plus,Auto,0ML Northglenn,Large,Tone,123.0 Hz,023,High,Off,Auto,Off,8 185 35.00 CO Adams Northglenn K0ML,1500 Hz
106,147.33000,147.93000,600 kHz,Plus,Auto,0MR Paonia,Large,Tone,107.2 Hz,023,High,Off,Auto,Off,8 8179 247.00 CO Delta Paonia KI0MR,1500 Hz
107,146.70000,146.10000,600 kHz,Minus,Auto,0NP North Platte,Large,T Sql,123.0 Hz,023,High,Off,Auto,Off,31 43 388.00 NE Lincoln North Platte NE0NP,1500 Hz
108,447.72500,442.72500,5.00 MHz,Minus,Auto,0NR Monument Colorado Springs Mo,Large,T Sql,100.0 Hz,023,High,Off,Auto,Off,8 183 54.00 CO El Paso Monument Colorado Springs Monument Hill K0NR,1500 Hz
109,447.05000,442.05000,5.00 MHz,Minus,Auto,0NU Aspen Aspen Mountain,Large,T Sql,179.9 Hz,023,High,Off,Auto,Off,8 260 174.00 CO Pitkin Aspen Aspen Mountain KD0NU,1500 Hz
110,449.72500,444.72500,5.00 MHz,Minus,Auto,0OJ Greeley UNC,Large,Tone,127.3 Hz,023,High,Off,Auto,Off,8 159 93.00 CO Weld Greeley UNC K0OJ,1500 Hz
111,146.89500,146.29500,600 kHz,Minus,Auto,0PC Bailey Dick Mountain,Large,T Sql,100.0 Hz,023,High,Off,Auto,Off,8 7 55.00 CO Park Bailey Dick Mountain AB0PC,1500 Hz
112,447.45000,442.45000,5.00 MHz,Minus,Auto,0PW Pueblo West Liberty Point,Large,T Sql,123.0 Hz,023,High,Off,Auto,Off,8 18346 141.00 CO Pueblo Pueblo West Liberty Point NA0PW,1500 Hz
113,146.61000,146.01000,600 kHz,Minus,Auto,0QS Hugoton,Large,T Sql,123.0 Hz,023,High,Off,Auto,Off,20 18554 407.00 KS Stevens Hugoton W0QS,1500 Hz
114,146.61000,146.01000,600 kHz,Minus,Auto,0RV Vail Bald Mountain,Large,Tone,107.2 Hz,023,High,Off,Auto,Off,8 256 127.00 CO Eagle Vail Bald Mountain K0RV,1500 Hz
115,145.47500,144.87500,600 kHz,Minus,Auto,0SJ Boulder Blue Mountain,Large,Tone,100.0 Hz,023,High,Off,Auto,Off,8 75 20.00 CO Jefferson Boulder Blue Mountain KE0SJ,1500 Hz
116,145.28000,144.68000,600 kHz,Minus,Auto,0SJ Golden Centennial Cone,Large,Tone,100.0 Hz,023,High,Off,Auto,Off,8 140 45.00 CO Jefferson Golden Centennial Cone KE0SJ,1500 Hz
117,449.52500,444.52500,5.00 MHz,Minus,Auto,0SJ Golden Centennial Cone,Large,None,100.0 Hz,023,High,Off,Auto,Off,8 138 45.00 CO Jefferson Golden Centennial Cone KE0SJ,1500 Hz
118,146.65500,146.05500,600 kHz,Minus,Auto,0ST Pueblo Pueblo,Large,Tone,123.0 Hz,023,High,Off,Auto,Off,8 192 149.00 CO Pueblo Pueblo Pueblo K0ST,1500 Hz
119,449.50000,444.50000,5.00 MHz,Minus,Auto,0SW Collbran,Large,Tone,107.2 Hz,023,High,Off,Auto,Off,8 36 268.00 CO Mesa Collbran KB0SW,1500 Hz
120,447.00000,442.00000,5.00 MHz,Minus,Auto,0SW Loma Baxter Pass,Large,Tone,107.2 Hz,023,High,Off,Auto,Off,8 174 349.00 CO Garfield Loma Baxter Pass KB0SW,1500 Hz
121,447.75000,442.75000,5.00 MHz,Minus,Auto,0SZ Boulder Lee Hill,Large,T Sql,141.3 Hz,023,High,Off,Auto,Off,8 19 68.00 CO Boulder Boulder Lee Hill N0SZ,1500 Hz
122,449.22500,444.22500,5.00 MHz,Minus,Auto,0SZ Denver Thorodin Mountain,Large,T Sql,141.3 Hz,023,High,Off,Auto,Off,8 97 58.00 CO Gilpin Denver Thorodin Mountain N0SZ,1500 Hz
123,448.22500,443.22500,5.00 MHz,Minus,Auto,0SZ Idaho Springs Squaw Mountain,Large,T Sql,141.3 Hz,023,High,Off,Auto,Off,8 8197 54.00 CO Clear Creek Idaho Springs Squaw Mountain N0SZ,1500 Hz
124,146.85000,146.25000,600 kHz,Minus,Auto,0TP Colorado Springs,Large,Tone,156.7 Hz,023,High,Off,Auto,Off,8 42 83.00 CO El Paso Colorado Springs AD0TP,1500 Hz
125,448.62500,443.62500,5.00 MHz,Minus,Auto,0TX Golden Centennial Cone,Large,T Sql,100.0 Hz,023,High,Off,Auto,Off,8 112 45.00 CO Jefferson Golden Centennial Cone W0TX,1500 Hz
126,145.49000,144.89000,600 kHz,Minus,Auto,0TX Idaho Springs Centennial Con,Large,T Sql,100.0 Hz,023,High,Off,Auto,Off,8 76 54.00 CO Jefferson Idaho Springs Centennial Cone W0TX,1500 Hz
127,449.35000,444.35000,5.00 MHz,Minus,Auto,0TX Idaho Springs Squaw Mountain,Large,T Sql,100.0 Hz,023,High,Off,Auto,Off,8 98 54.00 CO Clear Creek Idaho Springs Squaw Mountain W0TX,1500 Hz
128,147.33000,147.93000,600 kHz,Plus,Auto,0TX Lakewood Green Mountain,Large,Tone,100.0 Hz,023,High,Off,Auto,Off,8 85 25.00 CO Jefferson Lakewood Green Mountain W0TX,1500 Hz
129,449.77500,444.77500,5.00 MHz,Minus,Auto,0TX Lakewood Green Mtn,Large,None,100.0 Hz,023,High,Off,Auto,Off,8 8215 25.00 CO Jefferson Lakewood Green Mtn W0TX,1500 Hz
130,447.82500,442.82500,5.00 MHz,Minus,Auto,0TX Lakewood St Anthony Medical,Large,T DCS,100.0 Hz,073,High,Off,Auto,Off,8 5805 26.00 CO Jefferson Lakewood St Anthony Medical Campus W0TX,1500 Hz
131,145.22000,144.62000,600 kHz,Minus,Auto,0TY Grand Junction,Large,Tone,107.2 Hz,023,High,Off,Auto,Off,8 8167 321.00 CO Mesa Grand Junction KE0TY,1500 Hz
132,147.39000,147.99000,600 kHz,Plus,Auto,0TY Grand Junction,Large,Tone,107.2 Hz,023,High,Off,Auto,Off,8 152 321.00 CO Mesa Grand Junction KE0TY,1500 Hz
133,449.62500,444.62500,5.00 MHz,Minus,Auto,0VH Morrison Mt. Morrison,Large,None,100.0 Hz,023,High,Off,Auto,Off,8 139 31.00 CO Jefferson Morrison Mt. Morrison KE0VH,1500 Hz
134,447.15000,442.15000,5.00 MHz,Minus,Auto,0VQ Carbondale Missouri Heights,Large,Tone,136.5 Hz,023,High,Off,Auto,Off,8 6009 191.00 CO Garfield Carbondale Missouri Heights K0VQ,1500 Hz
135,147.30000,147.90000,600 kHz,Plus,Auto,0VQ Glenwood Springs Three Mile,Large,Tone,107.2 Hz,023,High,Off,Auto,Off,8 131 210.00 CO Garfield Glenwood Springs Three Mile Ridge K0VQ,1500 Hz
136,447.02500,442.02500,5.00 MHz,Minus,Auto,0WF Colorado Springs,Large,Tone,123.0 Hz,023,High,Off,Auto,Off,8 49 83.00 CO El Paso Colorado Springs KF0WF,1500 Hz
137,147.17500,147.77500,600 kHz,Plus,Auto,5EM Des Moines Sierra Grande,Large,Tone,141.3 Hz,023,High,Off,Auto,Off,35 15638 327.00 NM Union Des Moines Sierra Grande NM5EM,1500 Hz
138,147.04000,147.64000,600 kHz,Plus,Auto,5EM Eagle Nest Touch Me Not,Large,Tone,141.3 Hz,023,High,Off,Auto,Off,35 15635 335.00 NM Colfax Eagle Nest Touch Me Not NM5EM,1500 Hz
139,147.02000,147.62000,600 kHz,Plus,Auto,5EM Santa Fe Tesuque Peak,Large,Tone,141.3 Hz,023,High,Off,Auto,Off,35 15631 429.00 NM Santa Fe Santa Fe Tesuque Peak NM5EM,1500 Hz
140,145.17500,144.57500,600 kHz,Minus,Auto,5EM Tres Piedras San Antonio Mtn,Large,Tone,141.3 Hz,023,High,Off,Auto,Off,35 15616 340.00 NM Taos Tres Piedras San Antonio Mtn. NM5EM,1500 Hz
141,145.37000,144.77000,600 kHz,Minus,Auto,5EM Wagon Mound Turkey Mtn,Large,Tone,141.3 Hz,023,High,Off,Auto,Off,35 15621 400.00 NM Mora Wagon Mound Turkey Mtn NM5EM,1500 Hz
142,449.95000,444.95000,5.00 MHz,Minus,Auto,5GF Gunnison,Large,None,100.0 Hz,023,High,Off,Auto,Off,8 161 211.00 CO Gunnison Gunnison K5GF,1500 Hz
143,447.37500,442.37500,5.00 MHz,Minus,Auto,5JL Trinidad Raton Pass,Large,Tone,100.0 Hz,023,High,Off,Auto,Off,8 13499 270.00 CO Las Animas Trinidad Raton Pass KG5JL,1500 Hz
144,147.28000,147.88000,600 kHz,Plus,Auto,5ML Bloomfield Harris Mesa,Large,Tone,67.0 Hz,023,High,Off,Auto,Off,35 51 418.00 NM San Juan Bloomfield Harris Mesa NM5ML,1500 Hz
145,444.35000,449.35000,5.00 MHz,Plus,Auto,5ML Eagle Nest Iron Mountain,Large,Tone,100.0 Hz,023,High,Off,Auto,Off,35 77 333.00 NM Colfax Eagle Nest Iron Mountain NM5ML,1500 Hz
146,147.26000,147.86000,600 kHz,Plus,Auto,5ML Pecos Elk Mountain,Large,Tone,67.0 Hz,023,High,Off,Auto,Off,35 145 428.00 NM San Miguel Pecos Elk Mountain NM5ML,1500 Hz
147,147.28000,147.88000,600 kHz,Plus,Auto,5ML Raton Sierra Grande,Large,Tone,100.0 Hz,023,High,Off,Auto,Off,35 136 300.00 NM Colfax Raton Sierra Grande NM5ML,1500 Hz
148,147.14000,147.74000,600 kHz,Plus,Auto,5ML Taos Ski Valley,Large,Tone,67.0 Hz,023,High,Off,Auto,Off,35 11288 335.00 NM Taos Taos Ski Valley NM5ML,1500 Hz
149,147.22000,147.82000,600 kHz,Plus,Auto,5ML Tres Piedras San Antonio Mou,Large,Tone,100.0 Hz,023,High,Off,Auto,Off,35 175 319.00 NM Rio Arriba Tres Piedras San Antonio Mountain NM5ML,1500 Hz
150,147.20000,147.80000,600 kHz,Plus,Auto,5ML Wagon Mound Turkey Mountain,Large,Tone,67.0 Hz,023,High,Off,Auto,Off,35 11289 400.00 NM Mora Wagon Mound Turkey Mountain NM5ML,1500 Hz
151,147.18000,147.78000,600 kHz,Plus,Auto,5PX Dixon Cerro Abajo,Large,T Sql,100.0 Hz,023,High,Off,Auto,Off,35 15923 386.00 NM Rio Arriba Dixon Cerro Abajo KD5PX,1500 Hz
152,147.08000,147.68000,600 kHz,Plus,Auto,5SF Chama Overlook Mtn,Large,Tone,162.2 Hz,023,High,Off,Auto,Off,35 15079 332.00 NM Rio Arriba Chama Overlook Mtn W5SF,1500 Hz
153,147.30000,147.90000,600 kHz,Plus,Auto,5SF Las Vegas Elk Mountain,Large,Tone,162.2 Hz,023,High,Off,Auto,Off,35 115 428.00 NM San Miguel Las Vegas Elk Mountain W5SF,1500 Hz
